4.546,-10.838,0.948,0
4.391,-12.014,0.932,0
4.213,-13.170,0.915,0
4.020,-14.345,0.898,0
3.805,-15.500,0.882,0
3.507,-16.669,0.865,0
3.250,-17.838,0.848,0
2.981,-19.014,0.832,0
2.689,-20.169,0.815,0
2.371,-21.332,0.798,0
2.039,-22.515,0.781,0
1.692,-23.683,0.765,0
1.323,-24.838,0.748,0
0.932,-26.001,0.731,0
0.525,-27.171,0.715,0
0.089,-28.332,0.698,0
-0.347,-29.514,0.681,0
-0.847,-30.000,0.665,0
-1.285,-30.000,0.648,0
-1.718,-30.000,0.632,0
-2.162,-30.000,0.615,0
-2.597,-30.000,0.598,0
-3.029,-30.000,0.581,0
-3.468,-30.000,0.565,0
-3.040,-30.000,0.548,1
-2.636,21.832,0.532,0
-2.242,20.676,0.515,0
-1.877,19.486,0.498,0
-1.526,18.332,0.481,0
-1.259,17.156,0.465,0
-0.952,15.987,0.448,0
-0.659,14.838,0.431,0
-0.388,13.656,0.415,0
-0.139,12.487,0.398,0
0.095,11.339,0.381,0
0.307,10.163,0.365,0
0.501,9.000,0.348,0
0.675,7.825,0.331,0
0.829,6.656,0.315,0
0.964,5.499,0.298,0
1.080,4.339,0.281,0
1.113,3.163,0.265,0
1.190,2.008,0.248,0
1.247,0.825,0.231,0
1.285,-0.344,0.215,0
1.303,-1.492,0.198,0
1.303,-2.675,0.181,0
1.281,-3.831,0.165,0
1.241,-5.007,0.148,0
1.607,-6.175,0.131,0
1.478,-7.337,0.115,0
1.327,-8.506,0.098,0
1.139,-9.691,0.082,0
0.935,-10.825,0.065,0
0.703,-12.014,0.048,0
0.476,-13.183,0.031,0
0.235,-14.352,0.015,0
-0.054,-15.501,0.016,0
0.301,-16.661,0.018,1
0.658,21.823,0.019,0
0.999,20.656,0.021,0
1.289,19.478,0.022,0
1.562,18.324,0.024,0
1.842,17.160,0.025,0
2.100,15.993,0.027,0
2.329,14.832,0.010,0
3.024,13.662,0.012,0
3.277,12.500,0.013,0
3.510,11.323,0.015,0
3.720,10.155,0.016,0
3.915,9.006,0.018,0
4.089,7.831,0.019,0
4.243,6.662,1.021,0
4.378,5.494,1.004,0
4.494,4.324,0.987,0
4.590,3.159,0.971,0
4.666,1.986,0.954,0
4.661,0.823,0.938,0
4.699,-0.339,0.921,0
4.717,-1.501,0.904,0
4.715,-2.676,0.887,0
4.695,-3.845,0.871,0
4.655,-5.013,0.854,0
4.595,-6.170,0.837,0
4.515,-7.345,0.821,0
4.416,-8.522,0.804,0
4.300,-9.690,0.787,0
4.162,-10.845,0.771,0
4.006,-12.015,0.754,0
3.765,-13.176,0.737,0
3.573,-14.352,0.721,0
3.356,-15.501,0.704,0
3.125,-16.676,0.688,0
2.867,-17.831,0.671,0
2.591,-19.014,0.654,0
2.303,-20.188,0.638,0
1.988,-21.338,0.621,0
1.655,-22.514,0.604,0
1.303,-23.683,0.587,0
0.936,-24.852,0.571,0
0.551,-26.007,0.554,0
0.072,-27.163,0.537,0
-0.354,-28.345,0.521,0
-0.793,-29.506,0.504,0
-1.234,-30.000,0.487,0
-1.669,-30.000,0.471,0
-2.104,-30.000,0.454,0
-2.536,-30.000,0.438,0
-2.978,-30.000,0.421,0
-2.548,-30.000,0.404,1
-2.146,21.824,0.388,0
-1.753,20.676,0.371,0
-1.389,19.491,0.354,0
-1.100,18.339,0.337,0
-0.770,17.163,0.321,0
-0.461,15.993,0.304,0
-0.170,14.831,0.287,0
0.104,13.663,0.271,0
0.351,12.479,0.254,0
0.589,11.338,0.237,0
0.797,10.132,0.221,0
0.991,9.000,0.204,0
1.164,7.831,0.188,0
1.319,6.669,0.171,0
1.454,5.493,0.154,0
1.507,4.338,0.138,0
2.028,3.169,0.121,0
2.055,2.007,0.104,0
2.062,0.831,0.087,0
2.024,-0.346,0.071,0
1.968,-1.514,0.054,0
1.917,-2.669,0.038,0
1.847,-3.831,0.021,0
1.732,-4.992,0.022,0
1.597,-6.161,0.024,0
1.470,-7.337,0.025,0
1.320,-8.492,0.027,0
1.139,-9.668,0.010,0
0.929,-10.838,0.012,0
0.694,-11.993,0.013,0
1.070,-13.175,0.015,1
1.428,21.838,0.016,0
2.240,20.669,0.018,0
2.611,19.506,0.019,0
2.957,18.330,0.021,0
3.285,17.175,0.022,0
3.597,16.014,0.024,0
3.887,14.838,0.025,0
4.158,13.676,1.027,0
4.347,12.513,1.010,0
4.581,11.345,0.994,0
4.794,10.171,0.977,0
4.987,9.006,0.960,0
5.160,7.845,0.944,0
5.316,6.682,0.927,0
5.451,5.499,0.910,0
5.567,4.337,0.894,0
5.663,3.176,0.877,0
5.740,2.014,0.860,0
5.798,0.830,0.844,0
5.835,-0.311,0.827,0
5.790,-1.487,0.810,0
5.790,-2.670,0.793,0
5.770,-3.832,0.777,0
5.730,-4.989,0.760,0
5.670,-6.162,0.743,0
5.591,-7.332,0.727,0
5.495,-8.501,0.710,0
5.378,-9.649,0.694,0
5.238,-10.818,0.677,0
5.081,-12.000,0.660,0
4.906,-13.170,0.643,0
4.711,-14.331,0.627,0
4.433,-15.494,0.610,0
4.196,-16.662,0.593,0
3.944,-17.840,0.577,0
3.670,-19.001,0.560,0
3.385,-20.170,0.544,0
3.068,-21.312,0.527,0
2.738,-22.493,0.510,0
2.386,-23.656,0.494,0
2.017,-24.824,0.477,0
1.621,-25.988,0.460,0
1.214,-27.170,0.443,0
0.790,-28.332,0.427,0
0.292,-29.487,0.410,0
-0.155,-30.000,0.393,0
-0.590,-30.000,0.377,0
-1.023,-30.000,0.360,0
-1.461,-30.000,0.344,0
-1.898,-30.000,0.327,0
-2.337,-30.000,0.310,0
-1.910,-30.000,0.293,1
-1.502,21.832,0.277,0
-1.117,20.663,0.260,0
-0.746,19.507,0.243,0
-0.400,18.331,0.227,0
-0.131,17.177,0.210,0
0.177,16.001,0.194,0
0.468,14.845,0.177,0
0.740,13.677,0.160,0
0.992,12.507,0.144,0
1.651,11.339,0.127,0
1.812,10.163,0.110,0
1.956,9.008,0.094,0
2.054,7.839,0.077,0
2.134,6.677,0.060,0
2.220,5.508,0.043,0
2.285,4.323,0.027,0
2.319,3.175,0.010,0
2.321,2.013,0.012,0
2.303,0.845,0.013,0
2.291,-0.332,0.015,0
2.260,-1.506,0.016,0
2.184,-2.657,0.018,0
2.089,-3.817,0.019,0
1.998,-4.989,0.021,0
1.889,-6.163,0.022,0
2.235,-7.331,0.024,0
2.138,-8.499,0.025,0
2.019,-9.655,0.027,0
1.822,-10.832,0.010,0
1.664,-11.982,0.012,0
2.096,-13.156,0.013,1
2.497,21.818,0.015,0
2.890,20.670,1.016,0
3.257,19.487,1.000,0
3.601,18.326,0.983,0
3.933,17.177,0.966,0
4.243,16.001,0.950,0
4.537,14.832,0.933,0
4.807,13.649,0.916,0
5.059,12.487,0.899,0
5.227,11.318,0.883,0
5.441,10.164,0.866,0
5.633,8.987,0.850,0
5.807,7.824,0.833,0
5.961,6.656,0.816,0
6.096,5.502,0.800,0
6.212,4.332,0.783,0
6.308,3.163,0.766,0
6.385,1.988,0.750,0
6.442,0.825,0.733,0
6.479,-0.351,0.716,0
6.498,-1.513,0.700,0
6.435,-2.676,0.683,0
6.413,-3.831,0.666,0
6.373,-5.013,0.650,0
6.311,-6.176,0.633,0
6.234,-7.359,0.616,0
6.137,-8.513,0.600,0
6.018,-9.668,0.583,0
5.880,-10.844,0.566,0
5.723,-12.013,0.549,0
5.549,-13.182,0.533,0
5.355,-14.338,0.516,0
5.139,-15.499,0.500,0
4.840,-16.669,0.483,0
4.587,-17.844,0.466,0
4.315,-19.006,0.450,0
4.017,-20.168,0.433,0
3.709,-21.352,0.416,0
3.373,-22.505,0.399,0
3.024,-23.682,0.383,0
2.652,-24.844,0.366,0
2.261,-26.013,0.349,0
1.859,-27.182,0.333,0
1.426,-28.330,0.316,0
0.982,-29.507,0.299,0
0.494,-30.000,0.283,0
0.050,-30.000,0.266,0
-0.383,-30.000,0.250,0
-0.827,-30.000,0.233,0
-0.404,-30.000,0.216,1
0.003,21.845,0.200,0
0.391,20.682,0.183,0
0.759,19.514,0.166,0
1.109,18.352,0.150,0
1.867,17.181,0.133,0
2.123,16.000,0.116,0
2.366,14.852,0.100,0
2.575,13.676,0.083,0
2.752,12.507,0.066,0
2.910,11.338,0.049,0
3.071,10.169,0.033,0
3.215,9.020,0.016,0
3.314,7.851,0.018,0
3.395,6.683,0.019,0
3.479,5.499,0.021,0
3.546,4.344,0.022,0
3.567,3.168,0.024,0
3.568,2.014,0.025,0
3.576,0.831,0.027,0
3.551,-0.331,0.010,0
3.519,-1.493,0.012,0
3.943,-2.663,0.013,0
3.923,-3.832,0.015,0
3.884,-4.993,0.016,0
3.825,-6.156,0.018,0
3.746,-7.324,0.019,0
3.649,-8.493,0.021,0
3.529,-9.649,1.022,0
3.393,-10.830,1.006,0
3.820,-11.994,0.989,1
4.226,21.831,0.972,0
4.551,20.669,0.956,0
4.917,19.501,0.939,0
5.268,18.346,0.922,0
5.598,17.170,0.906,0
5.906,16.001,0.889,0
6.197,14.846,0.872,0
6.470,13.677,0.856,0
6.720,12.500,0.839,0
6.955,11.346,0.822,0
7.168,10.162,0.806,0
7.385,8.994,0.785,0
7.534,7.570,0.772,0
7.625,6.661,0.756,0
7.759,5.514,0.739,0
7.875,4.358,0.723,0
7.972,3.211,0.706,0
8.049,2.027,0.689,0
8.107,0.860,0.673,0
8.144,-0.305,0.656,0
8.166,-1.503,0.640,0
8.036,-2.613,0.622,0
7.891,-3.826,0.606,0
7.725,-4.986,0.589,0
7.541,-6.162,0.572,0
7.393,-7.317,0.555,0
7.180,-8.529,0.540,0
6.644,-9.620,0.505,0
6.596,-12.014,0.502,0
6.309,-12.286,0.485,0
6.003,-13.452,0.468,0
5.675,-14.617,0.451,0
5.325,-15.793,0.434,0
4.963,-16.977,0.418,0
4.582,-18.132,0.402,0
4.178,-19.286,0.385,0
4.484,-20.455,0.368,1
4.764,21.816,0.351,0
5.026,20.653,0.335,0
5.268,19.486,0.318,0
5.551,18.323,0.302,0
5.755,17.169,0.285,0
5.940,16.000,0.268,0
6.106,14.831,0.251,0
6.252,13.655,0.235,0
6.377,12.486,0.218,0
6.484,11.324,0.201,0
6.570,10.154,0.185,0
6.639,8.993,0.168,0
6.685,7.815,0.151,0
6.290,6.668,0.135,0
6.350,5.492,0.118,0
6.402,4.308,0.101,0
6.422,3.168,0.085,0
6.448,1.985,0.068,0
6.455,0.816,0.051,0
6.417,-0.338,0.035,0
6.359,-1.500,0.018,0
6.307,-2.669,0.020,0
6.236,-3.838,0.021,0
6.119,-5.007,0.022,0
5.985,-6.183,0.024,0
5.856,-7.338,0.026,0
5.705,-8.500,0.027,0
5.525,-9.683,0.010,0
5.313,-10.845,0.012,0
5.078,-12.007,0.013,0
4.354,-13.184,0.015,0
4.035,-14.338,0.017,0
3.689,-15.494,0.018,0
3.334,-16.683,0.020,0
3.636,-17.831,0.021,1
3.918,21.829,0.023,0
4.178,20.661,1.024,0
4.427,19.500,1.007,0
4.646,18.309,0.991,0
4.914,17.160,0.974,0
5.095,15.986,0.958,0
5.261,14.837,0.941,0
5.406,13.662,0.924,0
5.532,12.499,0.908,0
5.641,11.330,0.891,0
5.726,10.147,0.874,0
5.795,9.000,0.857,0
5.842,7.814,0.841,0
5.871,6.654,0.824,0
5.880,5.486,0.807,0
5.870,4.324,0.791,0
5.903,3.148,0.774,0
5.854,1.999,0.757,0
5.785,0.823,0.741,0
5.698,-0.339,0.724,0
5.589,-1.501,0.707,0
5.463,-2.683,0.691,0
5.316,-3.838,0.674,0
5.151,-5.016,0.658,0
4.965,-6.169,0.641,0
4.760,-7.345,0.624,0
4.537,-8.514,0.607,0
4.291,-9.676,0.591,0
4.095,-10.853,0.574,0
3.812,-12.001,0.558,0
3.507,-13.170,0.541,0
3.188,-14.352,0.524,0
2.848,-15.508,0.508,0
2.487,-16.671,0.491,0
2.790,-17.838,0.474,1
3.073,21.830,0.457,0
3.336,20.655,0.441,0
3.574,19.486,0.424,0
3.801,18.338,0.407,0
4.006,17.153,0.391,0
4.250,15.983,0.374,0
4.418,14.831,0.357,0
4.567,13.645,0.340,0
4.687,12.454,0.324,0
4.792,11.323,0.308,0
4.880,10.169,0.291,0
4.947,8.992,0.274,0
4.996,7.831,0.257,0
5.024,6.662,0.241,0
5.033,5.500,0.224,0
5.024,4.338,0.207,0
4.994,3.147,0.191,0
5.008,2.000,0.174,0
4.939,0.830,0.157,0
4.851,-0.346,0.141,0
4.319,-1.507,0.124,0
4.242,-2.676,0.108,0
4.145,-3.833,0.091,0
4.056,-5.014,0.074,0
3.947,-6.162,0.058,0
3.791,-7.325,0.041,0
3.616,-8.500,0.024,0
3.448,-9.676,0.026,0
3.259,-10.838,0.027,0
3.042,-12.007,0.011,0
3.394,-13.162,0.012,1
3.726,21.831,0.014,0
4.066,20.662,0.015,0
4.381,19.486,0.017,0
4.657,18.330,0.018,0
4.908,17.148,0.020,0
4.667,15.993,0.021,0
4.834,14.831,0.022,0
4.977,13.648,0.024,0
5.104,12.499,0.026,0
5.272,11.324,0.009,0
5.272,10.168,0.009,0
5.360,10.168,0.010,0
5.426,8.991,0.012,0
5.474,7.844,1.014,0
5.503,6.675,0.997,0
5.513,5.512,0.980,0
5.503,4.343,0.964,0
5.474,3.175,0.947,0
5.425,2.013,0.930,0
5.356,0.830,0.914,0
5.269,-0.325,0.897,0
5.161,-1.494,0.880,0
5.098,-2.663,0.864,0
4.952,-3.827,0.847,0
4.785,-4.995,0.830,0
4.600,-6.170,0.814,0
4.398,-7.339,0.797,0
4.172,-8.487,0.780,0
3.930,-9.663,0.764,0
3.668,-10.825,0.747,0
3.384,-11.987,0.730,0
3.080,-13.163,0.714,0
2.760,-14.340,0.697,0
2.420,-15.501,0.680,0
2.058,-16.665,0.664,0
1.745,-17.839,0.647,0
1.347,-18.994,0.630,0
0.924,-20.156,0.614,0
0.489,-21.339,0.597,0
0.034,-22.495,0.580,0
-0.444,-23.656,0.564,0
-0.943,-24.826,0.547,0
-1.454,-26.001,0.530,0
-1.996,-27.156,0.514,0
-2.542,-28.339,0.497,0
-3.112,-29.487,0.480,0
-2.811,-30.000,0.464,1
-2.465,21.831,0.447,0
-2.209,20.661,0.430,0
-1.966,19.515,0.414,0
-1.738,18.349,0.397,0
-1.539,17.162,0.381,0
-1.353,16.021,0.364,0
-1.189,14.846,0.347,0
-1.043,13.684,0.330,0
-0.915,12.515,0.314,0
-0.808,11.339,0.297,0
-0.721,10.170,0.280,0
-0.591,9.007,0.264,0
-0.542,7.844,0.247,0
-0.514,6.676,0.230,0
-0.504,5.515,0.214,0
-0.514,4.346,0.197,0
-0.543,3.176,0.180,0
-0.592,2.015,0.164,0
-0.660,0.839,0.147,0
-1.173,-0.324,0.130,0
-1.230,-1.499,0.114,0
-1.307,-2.655,0.097,0
-1.378,-3.830,0.080,0
-1.470,-4.992,0.064,0
-1.589,-6.170,0.047,0
-1.746,-7.316,0.030,0
-1.920,-8.500,0.014,0
-2.087,-9.668,0.015,0
-1.712,-10.823,0.017,1
-1.378,21.838,0.018,0
-1.069,20.661,0.020,0
-0.747,19.506,0.021,0
-0.451,18.324,0.023,0
-0.194,17.168,0.024,0
0.038,15.985,0.026,0
0.266,14.831,0.009,0
-0.016,13.662,0.011,0
0.114,12.507,0.012,0
0.219,11.316,0.014,0
0.305,10.163,0.015,0
0.373,9.006,0.017,0
0.422,7.836,0.018,0
0.450,6.662,1.020,0
0.459,5.507,1.003,0
0.450,4.338,0.986,0
0.420,3.155,0.970,0
0.371,2.000,0.953,0
0.302,0.838,0.936,0
0.277,-0.345,0.920,0
0.170,-1.498,0.903,0
0.043,-2.675,0.886,0
-0.102,-3.845,0.870,0
-0.268,-4.993,0.853,0
-0.453,-6.162,0.836,0
-0.154,-7.331,0.820,1
0.127,21.838,0.803,0
0.392,20.676,0.786,0
0.635,19.499,0.770,0
0.860,18.330,0.753,0
1.066,17.155,0.736,0
1.308,15.978,0.720,0
1.472,14.838,0.703,0
1.621,13.675,0.686,0
1.745,12.486,0.670,0
1.853,11.331,0.653,0
1.939,10.155,0.636,0
2.007,8.992,0.620,0
2.056,7.830,0.603,0
2.083,6.654,0.587,0
2.093,5.505,0.570,0
2.083,4.325,0.553,0
2.053,3.137,0.536,0
2.067,1.985,0.519,0
1.998,0.810,0.503,0
1.911,-0.345,0.486,0
1.804,-1.500,0.470,0
1.676,-2.662,0.453,0
1.531,-3.845,0.436,0
1.365,-5.000,0.420,0
1.180,-6.162,0.403,0
0.975,-7.331,0.386,0
0.750,-8.500,0.370,0
0.507,-9.678,0.353,0
0.871,-10.839,0.336,1
1.152,21.831,0.320,0
1.416,20.670,0.303,0
1.659,19.494,0.286,0
1.878,18.325,0.270,0
2.086,17.176,0.253,0
2.270,15.993,0.236,0
2.433,14.825,0.220,0
2.578,13.670,0.203,0
2.700,12.508,0.187,0
2.805,11.371,0.170,0
2.996,10.216,0.139,0
3.008,8.000,0.137,0
2.637,7.892,0.120,0
2.716,6.669,0.103,0
2.775,5.492,0.086,0
2.840,4.339,0.070,0
2.885,3.170,0.053,0
2.886,2.008,0.036,0
2.868,0.830,0.020,0
2.855,-0.330,0.021,0
2.822,-1.500,0.023,0
2.746,-2.673,0.024,0
2.650,-3.838,0.026,0
2.558,-4.993,0.027,0
2.437,-6.183,0.011,0
2.307,-7.337,0.012,0
2.133,-8.507,0.014,0
1.939,-9.669,0.015,0
1.252,-10.837,0.017,0
0.970,-12.000,0.018,0
1.270,-13.169,0.020,1
1.554,21.835,0.021,0
1.815,20.661,0.023,0
2.059,19.499,0.024,0
2.277,18.324,1.026,0
2.547,17.180,1.009,0
2.732,15.999,0.992,0
2.893,14.830,0.976,0
3.041,13.682,0.959,0
3.167,12.507,0.943,0
3.273,11.338,0.926,0
3.360,10.176,0.909,0
3.429,9.012,0.892,0
3.477,7.831,0.876,0
3.506,6.676,0.859,0
3.515,5.506,0.843,0
3.506,4.338,0.826,0
3.539,3.163,0.809,0
3.490,2.012,0.792,0
3.422,0.824,0.776,0
3.334,-0.331,0.759,0
3.226,-1.501,0.742,0
3.100,-2.677,0.726,0
2.955,-3.832,0.709,0
2.787,-4.987,0.692,0
2.602,-6.169,0.676,0
2.397,-7.338,0.659,0
2.173,-8.507,0.642,0
1.932,-9.677,0.626,0
1.732,-10.825,0.609,0
1.451,-11.993,0.593,0
1.146,-13.154,0.576,0
0.824,-14.338,0.559,0
0.486,-15.507,0.543,0
0.784,-16.661,0.526,1
1.081,21.843,0.509,0
1.333,20.624,0.492,0
1.573,19.491,0.476,0
1.795,18.337,0.459,0
1.999,17.175,0.443,0
2.184,16.007,0.426,0
2.414,14.838,0.409,0
2.557,13.660,0.393,0
2.684,12.506,0.376,0
2.793,11.337,0.359,0
2.877,10.154,0.343,0
2.946,9.005,0.326,0
2.995,7.831,0.309,0
3.023,6.654,0.292,0
3.033,5.492,0.276,0
3.022,4.323,0.259,0
2.906,3.155,0.209,0
2.722,0.533,0.159,0
2.158,0.276,0.110,0
2.166,0.022,0.059,0
2.144,-0.237,0.027,0
2.131,-0.494,0.015,0
2.125,-0.741,0.018,0
1.591,-1.007,0.023,0
1.377,-1.263,0.027,0
1.221,-1.522,0.013,0
0.999,-1.782,0.982,0
0.772,-2.033,0.932,0
0.604,-2.290,0.882,0
0.480,-2.547,0.865,0
0.336,-3.709,0.849,0
0.173,-4.873,0.832,0
-0.010,-6.032,0.815,0
-0.215,-7.202,0.799,0
-0.434,-8.385,0.782,0
-0.675,-9.532,0.765,0
-0.938,-10.702,0.749,0
-1.216,-11.878,0.732,0
-1.516,-13.033,0.715,0
-1.835,-14.204,0.699,0
-2.112,-15.370,0.682,0
-2.472,-16.540,0.665,0
-2.848,-17.716,0.649,0
-3.241,-18.878,0.632,0
-3.535,-20.033,0.615,0
-3.846,-21.209,0.599,0
-3.420,-22.377,0.582,1
-3.012,21.838,0.565,0
-2.625,20.668,0.549,0
-2.256,19.506,0.532,0
-1.908,18.337,0.515,0
-1.578,17.174,0.499,0
-1.265,16.005,0.482,0
-1.041,14.823,0.465,0
-0.769,13.676,0.449,0
-0.516,12.506,0.432,0
-0.285,11.330,0.415,0
-0.070,10.175,0.399,0
0.121,8.992,0.382,0
0.297,7.845,0.365,0
0.451,6.662,0.349,0
0.586,5.506,0.332,0
0.702,4.331,0.315,0
0.798,3.160,0.299,0
0.812,1.993,0.282,0
0.869,0.845,0.265,0
0.907,-0.324,0.249,0
0.926,-1.501,0.232,0
0.924,-2.656,0.215,0
0.903,-3.838,0.199,0
0.865,-5.007,0.182,0
0.806,-6.156,0.166,0
0.726,-7.318,0.149,0
1.054,-8.501,0.132,0
0.884,-9.657,0.115,0
0.697,-10.839,0.099,0
0.480,-12.001,0.082,0
0.833,-13.156,0.065,1
1.164,21.830,0.049,0
1.506,20.668,0.032,0
1.821,19.486,0.015,0
2.096,18.331,0.017,0
2.352,17.162,0.018,0
2.613,15.986,0.020,0
2.852,14.816,0.021,0
3.050,13.655,0.023,0
3.224,12.478,0.024,0
3.406,11.324,0.026,0
3.557,10.162,0.009,0
3.700,8.986,0.011,0
4.298,7.817,0.012,0
4.452,6.656,0.014,0
4.588,5.500,0.015,0
4.703,4.317,0.017,0
4.799,3.162,0.018,0
4.876,1.993,0.020,0
4.933,0.822,1.021,0
4.971,-0.345,1.005,0
4.989,-1.500,0.988,0
4.987,-2.669,0.971,0
4.904,-3.845,0.955,0
4.865,-5.014,0.938,0
4.803,-6.169,0.921,0
4.727,-7.352,0.905,0
4.627,-8.500,0.888,0
4.508,-9.677,0.871,0
4.371,-10.852,0.855,0
4.214,-12.013,0.838,0
4.039,-13.183,0.821,0
3.841,-14.345,0.805,0
3.630,-15.521,0.788,0
3.393,-16.669,0.771,0
3.075,-17.845,0.755,0
2.801,-19.015,0.738,0
2.510,-20.185,0.721,0
2.202,-21.346,0.705,0
1.866,-22.500,0.688,0
1.512,-23.677,0.671,0
1.143,-24.853,0.655,0
0.752,-26.015,0.638,0
0.347,-27.184,0.621,0
-0.080,-28.338,0.605,0
-0.521,-29.500,0.588,0
-0.962,-30.000,0.571,0
-1.460,-30.000,0.555,0
-1.898,-30.000,0.538,0
-2.336,-30.000,0.521,0
-2.769,-30.000,0.505,0
-3.206,-30.000,0.488,0
-3.651,-30.000,0.471,0
-3.227,-30.000,0.455,1
-2.821,21.845,0.438,0
-2.431,20.684,0.421,0
-2.067,19.508,0.405,0
-1.718,18.359,0.388,0
-1.384,17.196,0.371,0
-1.140,16.008,0.355,0
-0.846,14.860,0.338,0
-0.575,13.677,0.321,0
-0.325,12.513,0.305,0
-0.092,11.360,0.288,0
0.123,10.190,0.271,0
0.316,9.006,0.255,0
0.490,7.846,0.238,0
0.645,6.690,0.221,0
0.780,5.514,0.205,0
0.896,4.360,0.188,0
0.993,3.190,0.172,0
1.007,2.027,0.155,0
1.065,0.851,0.138,0
1.528,-0.309,0.121,0
1.496,-1.479,0.105,0
1.446,-2.648,0.088,0
1.351,-3.809,0.071,0
1.235,-4.978,0.055,0
1.126,-6.154,0.038,0
1.501,-7.324,0.021,1
1.832,21.838,0.023,0
2.144,20.676,0.025,0
2.467,19.514,0.026,0
2.750,18.330,0.009,0
3.032,17.176,0.011,0
3.267,16.000,0.012,0
3.479,14.830,0.014,0
3.701,13.683,0.015,0
3.906,12.514,0.017,0
4.562,11.331,0.018,0
4.775,10.169,0.020,0
4.775,9.007,0.020,0
4.968,9.007,0.021,0
5.141,7.847,0.023,0
5.297,6.684,0.024,0
5.432,5.508,0.026,0
5.485,4.340,0.009,0
5.581,3.184,1.011,0
5.658,2.013,0.994,0
5.716,0.846,0.977,0
5.753,-0.329,0.961,0
5.772,-1.506,0.944,0
5.772,-2.662,0.928,0
5.751,-3.816,0.911,0
5.710,-4.987,0.894,0
5.651,-6.168,0.877,0
5.574,-7.329,0.861,0
5.475,-8.485,0.844,0
5.294,-9.661,0.827,0
5.160,-10.830,0.811,0
4.999,-11.979,0.794,0
4.827,-13.168,0.778,0
4.628,-14.316,0.761,0
4.415,-15.500,0.744,0
4.173,-16.661,0.727,0
3.925,-17.853,0.711,0
3.651,-18.998,0.694,0
3.360,-20.168,0.677,0
3.047,-21.330,0.661,0
2.720,-22.499,0.644,0
2.305,-23.654,0.628,0
1.934,-24.823,0.611,0
1.546,-25.991,0.594,0
1.133,-27.153,0.577,0
0.710,-28.330,0.561,0
0.262,-29.485,0.544,0
-0.164,-30.000,0.528,0
-0.602,-30.000,0.511,0
-1.040,-30.000,0.494,0
-1.458,-30.000,0.478,0
-1.917,-30.000,0.461,0
-1.246,-30.000,0.432,1
-1.069,20.972,0.426,0
-0.743,20.585,0.410,0
-0.379,19.409,0.393,0
-0.029,18.255,0.376,0
0.295,17.078,0.360,0
0.604,15.929,0.343,0
0.895,14.762,0.326,0
1.165,13.585,0.310,0
1.416,12.416,0.293,0
1.645,11.247,0.276,0
1.859,10.092,0.259,0
2.050,8.908,0.243,0
2.223,7.748,0.226,0
2.313,6.578,0.210,0
2.446,5.417,0.193,0
2.560,4.254,0.176,0
2.655,3.093,0.160,0
2.731,1.923,0.143,0
3.212,0.761,0.126,0
3.198,-0.421,0.110,0
3.165,-1.577,0.093,0
3.088,-2.752,0.076,0
2.990,-3.915,0.060,0
2.899,-5.091,0.043,0
2.790,-6.252,0.026,0
2.646,-7.407,0.010,0
2.473,-8.583,0.011,0
2.279,-9.738,0.013,0
2.087,-10.907,0.014,0
1.883,-12.090,0.016,0
1.632,-13.238,0.017,0
1.356,-14.401,0.019,0
1.093,-15.583,0.020,0
0.807,-16.739,0.022,0
0.974,-17.908,0.023,0
1.401,-19.084,0.025,1
1.809,21.831,0.026,0
2.135,20.662,0.009,0
2.498,19.493,0.011,0
2.850,18.345,0.013,0
3.179,17.168,0.014,0
3.490,16.005,0.597,0
3.781,14.832,0.581,0
4.052,13.662,0.564,0
4.302,12.500,0.548,0
4.536,11.344,0.531,0
4.749,10.168,0.514,0
4.942,8.992,0.498,0
5.116,7.837,0.481,0
5.208,6.661,0.464,0
5.343,5.500,0.447,0
5.458,4.330,0.431,0
5.555,3.167,0.414,0
5.631,1.984,0.397,0
5.689,0.831,0.381,0
5.726,-0.330,0.364,0
5.746,-1.501,0.348,0
5.744,-2.654,0.331,0
5.723,-3.838,0.314,0
5.683,-5.007,0.297,0
5.624,-6.170,0.281,0
5.482,-7.331,0.264,0
5.382,-8.506,0.247,0
5.267,-9.679,0.231,0
5.129,-10.832,0.214,0
5.553,-12.000,0.198,1
5.964,21.844,0.181,0
6.351,20.663,0.164,0
6.722,19.501,0.147,0
-0.682,18.324,0.131,0
-0.377,17.170,0.114,0
-0.094,16.000,0.098,0
-0.601,14.846,0.081,0
-0.392,13.663,0.064,0
-0.166,12.493,0.047,0
0.041,11.331,0.031,0
0.228,10.170,0.014,0
0.373,9.008,0.016,0
0.522,7.824,0.017,0
0.651,6.663,0.019,0
0.261,5.506,0.020,0
0.352,4.339,0.022,0
0.423,3.169,0.023,0
0.450,1.993,0.025,0
0.482,0.846,0.026,0
0.457,-0.331,0.010,0
0.451,-1.506,0.011,0
0.425,-2.661,0.013,0
0.354,-3.823,0.014,0
0.139,-4.993,0.016,0
0.029,-6.164,0.017,0
-0.073,-7.337,0.019,0
-0.197,-8.491,0.020,0
-0.340,-9.661,0.022,0
-0.529,-10.831,0.023,0
-0.128,-12.006,0.025,1
0.255,21.837,0.026,0
0.579,20.667,0.010,0
0.925,19.506,0.011,0
1.219,18.330,0.013,0
1.527,17.182,0.014,0
1.810,16.004,0.016,0
2.078,14.845,0.017,0
2.300,13.669,0.019,0
2.525,12.499,0.020,0
2.733,11.337,0.022,0
2.920,10.169,0.023,0
3.063,9.014,0.025,0
